injury_notes,injury_body_part,sport,injury_status,player_id,rotoworld_id,search_full_name,years_exp,fantasy_positions,search_rank,number,practice_participation,team,last_name,weight,birth_state,status,pandascore_id,depth_chart_order,position,stats_id,rotowire_id,first_name,college,high_school,search_last_name,gsis_id,sportradar_id,birth_city,fantasy_data_id,swish_id,birth_date,news_updated,metadata,search_first_name,hashtag,active,depth_chart_position,espn_id,yahoo_id,birth_country,full_name,practice_description,age,height,injury_start_date
,,nfl,,805,,frankkearse,9,['DL'],9999999,72,,,Kearse,310,,Inactive,,,DE,,7584,Frank,Alabama A&M,Savannah (GA),kearse,,519b3fe8-6054-48dd-8c34-2517ffcff90d,,12758,,1988-10-28,,,frank,#frankkearse-NFL-FA-72,False,,14176,25018,,Frank Kearse,,31,"6'5""",
,,nfl,,2245,9319,troyniklas,6,['TE'],9999999,89,,,Niklas,270,,Injured Reserve,,,TE,610949,9292,Troy,Notre Dame,Servite (CA),niklas, 00-0031044,2b159c76-53d6-4670-b341-392bc7d6d5f2,,16648,,1992-09-18,1565135426471,,troy,#troyniklas-NFL-FA-89,False,,16797,27580,,Troy Niklas,,27,"6'6""",
,,nfl,,3282,,williebeavers,6,"['OL', 'OG']",9999999,72,,,Beavers,324,,Active,,,OL,,10904,Willie,Western Michigan,Southfield-Lathrup (MI),beavers,00-0032405,e4250936-5b20-4f18-80cd-7a0b8fa7964a,,18043,610067,1993-10-02,1641344429721,,willie,#williebeavers-NFL-FA-72,True,,2587711,29355,,Willie Beavers,,28,77,
,,nfl,,1203,6473,jackrabbitjenkins,10,['DB'],9999999,20,,TEN,Jenkins,190,,Active,,,CB,,8164,Jackrabbit,North Alabama,Pahokee (FL),jenkins,00-0029681,be7e6d3f-a5d5-4ba9-b694-5bdacab75606,,14412,450935,1988-10-29,1647356723440,,jackrabbit,#jackrabbitjenkins-NFL-TEN-20,True,,14974,25749,,Jackrabbit Jenkins,,33,70,
,Undisclosed,nfl,,2159,,kendalljames,1,['DB'],9999999,36,,,James,180,,Inactive,,,CB,,9688,Kendall,Maine,,james,,f58def24-67c6-4052-9147-052173797dc3,,16506,,1991-06-29,,,kendall,#kendalljames-NFL-FA-36,False,,16854,27712,,Kendall James,,27,"5'10""",
,,nfl,,JAX,,,,['DEF'],,,,JAX,Jaguars,,,,,,DEF,,,Jacksonville,,,,,,,,,,,,,,True,,,,,,,,,
,,nfl,,7958,,gregeiland,1,"['OT', 'OL']",9999999,75,,SEA,Eiland,321,,Active,,3,OT,,,Greg,Mississippi State,Philadelphia (MS),eiland,,f17143f4-30f7-40da-8926-bda923f2761e,,,922054,1998-02-01,,,greg,#gregeiland-NFL-SEA-75,True,RT,,,,Greg Eiland,,24,80,
,,nfl,,6320,,jonathanduhart,3,['WR'],9999999,0,,,Duhart,215,,Active,,,WR,835022,13710,Jonathan,Old Dominion,Manchester (VA),duhart, 00-0035325,596eeb31-4af3-48aa-a87e-59aa2f497fb9,,21224,,1996-06-26,1586992538062,,jonathan,#jonathanduhart-NFL-FA-0,True,,3123226,32452,,Jonathan Duhart,,25,75,
,,nfl,,1104,,devierposey,10,['WR'],9999999,85,,,Posey,206,,Inactive,,,WR,464363,8104,DeVier,Ohio State,La Salle (OH),posey,00-0029673,9d99148c-0898-4ba1-9454-c5efbdc01f33,,13981,,1990-03-15,1535753791251,,devier,#devierposey-NFL-FA-85,False,,14969,25778,,DeVier Posey,,31,73,
,,nfl,,5879,,jaylonferguson,3,"['LB', 'DL']",9999999,45,,BAL,Ferguson,270,,Active,,2,LB,,13468,Jaylon,Louisiana Tech,West Feliciana (LA),ferguson, 00-0035651,4706e72c-c7ef-4fa0-b16b-e864a1085dd7,,20755,824109,1995-12-14,1639002330841,,jaylon,#jaylonferguson-NFL-BAL-45,True,SAM,3122766,31917,,Jaylon Ferguson,,26,77,
,,nfl,,2780,,ianwild,1,['DB'],9999999,38,,,Wild,208,,Inactive,,,S,,,Ian,Mercyhurst,,wild,,50a0f069-e88f-42cc-bae5-a85ff327a79b,,17248,,1990-03-13,,,ian,#ianwild-NFL-FA-38,False,,15266,26131,,Ian Wild,,27,"6'0""",
,,nfl,,8684,,deontaiwilliams,0,['DB'],9999999,40,,SEA,Williams,203,,Active,,,SS,,16183,Deontai,Nebraska,Trinity Christian Academy (FL),williams,,c1f16de0-cd9c-11ec-b94f-57e6927758e6,,,1114517,1996-10-04,,,deontai,#deontaiwilliams-NFL-SEA-40,True,,,,,Deontai Williams,,25,71,
,,nfl,,8418,,jaredsmart,0,['WR'],9999999,38,,ARI,Smart,190,,Active,,,WR,,16619,Jared,Hawaii,Dublin (CA),smart,,0aca2880-d555-11ec-addb-6dd6dcd40f21,,,1165394,,1652747744729,{'source_id': 'c1800ef7-faca-4497-baf2-ab09394bbd79'},jared,#jaredsmart-NFL-ARI-38,True,,,,,Jared Smart,,,72,
,,nfl,,3062,8355,seanpayton,0,,9999999,0,,,Payton,,,Inactive,,,,,,Sean,,,payton,,,,17796,,,,,sean,#seanpayton-NFL-FA-0,False,,,,,Sean Payton,,,,
,,nfl,,8716,,jarridwilliams,0,['OL'],9999999,66,,PHI,Williams,325,,Active,,,OL,,,Jarrid,Miami (FL),Cedar Hill (TX),williams,,120caef0-ce1c-11ec-bebb-4fec1e38b0e5,,,877900,,,,jarrid,#jarridwilliams-NFL-PHI-66,True,,,,,Jarrid Williams,,,78,
,,nfl,,8762,,jabariellis,0,['DL'],9999999,77,,NYG,Ellis,278,,Active,,,DT,,16600,Jabari,South Carolina,Lake Marion (SC),ellis,,5a243e50-d264-11ec-b16e-cf7159baf83d,,,,1998-08-10,,,jabari,#jabariellis-NFL-NYG-77,True,,,,,Jabari Ellis,,23,75,
,,nfl,,3077,11202,robboras,0,,9999999,0,,,Boras,,,Inactive,,,,,,Rob,,,boras,,,,17824,,,,,rob,#robboras-NFL-FA-0,False,,,,,Rob Boras,,,,
,,nfl,,2072,,jocquelskinner,1,['DB'],9999999,47,,,Skinner,182,,Inactive,,,S,,,Jocquel,Bethel (TN),,skinner,,fe11b6c1-43bd-42ab-9264-ca25b70ad49d,,16377,,1988-05-26,,,jocquel,#jocquelskinner-NFL-FA-47,False,,17340,,,Jocquel Skinner,,29,"6'1""",
,,nfl,,5896,,trelamar,3,['LB'],9999999,59,,,Lamar,250,,Inactive,,,ILB,913532,13571,Tre,Clemson,Roswell (GA),lamar, 00-0035326,48a49ac2-640c-4ef5-9192-4ba6ccc306ea,,20851,,1997-10-08,1570479055029,,tre,#trelamar-NFL-FA-59,True,,4035474,32453,,Tre Lamar,,24,76,
,,nfl,,8010,,kennyrandall,1,['DL'],,0,,,Randall,300,,Active,,,DT,,15612,Kenny,Charleston,Mainland Regional (NJ),randall,,6b74514b-1ef4-4284-a085-3046a6fbbd57,,,,1995-12-07,,,kenny,#kennyrandall-NFL-FA-0,True,,,,,Kenny Randall,,26,76,
,,nfl,,2990,,kaseyredfern,8,['P'],9999999,9,,,Redfern,205,,Active,,,P,553515,10131,Kasey,Wofford,Ragsdale (NC),redfern, 00-0031420,728a0b65-0f9d-4af3-944b-b12cd74243bb,,17501,,1991-09-26,1572390015052,,kasey,#kaseyredfern-NFL-FA-9,True,,17495,28307,,Kasey Redfern,,30,73,
,,nfl,,3030,,kaidelacruz,,['WR'],9999999,0,,,De La Cruz,,,Inactive,,,WR,553723,,Kai,,,delacruz,,,,17717,,,,,kai,#kaidelacruz-NFL-FA-0,False,,,,,Kai De La Cruz,,,,
,,nfl,Questionable,1689,9054,adamthielen,9,['WR'],71,19,,MIN,Thielen,200,,Active,,1,WR,733643,8986,Adam,Minnesota State-Mankato,Detroit Lakes (MN),thielen,00-0030035,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,,15534,733643,1990-08-22,1647615021989,,adam,#adamthielen-NFL-MIN-19,True,RWR,16460,27277,,Adam Thielen,,31,74,
,,nfl,,2785,,gusjohnson,7,['RB'],9999999,0,,,Johnson,215,,Active,,,RB,601864,10607,Gus,Stephen F. Austin,,johnson,,43159df0-6104-443a-ae90-6c267e6c27ef,,17253,,1993-08-10,,,gus,#gusjohnson-NFL-FA-0,True,,2568174,28965,,Gus Johnson,,28,70,
,,nfl,,8670,,johnparkerromo,0,['K'],9999999,15,,NO,Romo,175,,Active,,,K,,16559,John Parker,Virginia Tech,McIntosh (GA),romo,,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,,,919991,,1652727942668,,johnparker,#johnparkerromo-NFL-NO-15,True,,,,,John Parker Romo,,,71,
,,nfl,,2060,,jccopeland,1,['RB'],9999999,48,,,Copeland,271,,Inactive,,,FB,540508,,JC,LSU,,copeland,,24986a79-652d-4302-8516-44d7388acbe5,,16360,,1991-07-21,,,jc,#jccopeland-NFL-FA-48,False,,17326,,,JC Copeland,,26,"5'11""",
,,nfl,,8547,,kurthinish,0,['DL'],9999999,69,,HOU,Hinish,300,,Active,,,DT,,16544,Kurt,Notre Dame,Central Catholic (PA),hinish,,f3f7e740-c966-11ec-89b7-476565ea032f,,,1066761,,,,kurt,#kurthinish-NFL-HOU-69,True,,,,,Kurt Hinish,,,74,
,,nfl,,1675,,marlonbrown,7,['WR'],9999999,81,,,Brown,214,,Injured Reserve,,,WR,512103,8936,Marlon,Georgia,Harding Academy (TN),brown,00-0030400,ffec1b11-6b1b-482d-86f0-3bf4f6391dbf,,15479,,1991-04-22,1539882634050,,marlon,#marlonbrown-NFL-FA-81,False,,16581,27422,,Marlon Brown,,29,"6'5""",
,,nfl,,8424,,kevinmarks,0,['RB'],9999999,39,,LAC,Marks,200,,Active,,,RB,,16316,Kevin,Buffalo,Norview (VA),marks,,31f5e3a0-ca2d-11ec-85ef-0dc0f14c8af3,,,1067140,,1651441827957,{'source_id': '4215988e-272b-4420-b6ea-79b63f91a153'},kevin,#kevinmarks-NFL-LAC-39,True,,,,,Kevin Marks,,,71,
,,nfl,,3911,,rashaunsimonise,0,['WR'],9999999,13,,,Simonise,200,,Inactive,,4,WR,925022,11602,Rashaun,"Calgary, Canada",,simonise,,,,18737,,1995-05-31,,,rashaun,#rashaunsimonise-NFL-FA-13,False,LWR,4036547,30040,,Rashaun Simonise,,23,"6'5""",
,,nfl,,3091,8368,dougmarrone,0,,9999999,0,,,Marrone,,,Inactive,,,,,,Doug,,,marrone,,,,17841,,,1577813731004,,doug,#dougmarrone-NFL-FA-0,False,,,,,Doug Marrone,,,,
,,nfl,,6721,,jawuanjohnson,3,['LB'],9999999,0,,,Johnson,224,,Active,,,LB,,13569,Jawuan,Texas Christian,New Boston,johnson,,d2efe0f7-7fd2-429a-be4b-9f80ab4b31be,,21642,,1996-06-13,,,jawuan,#jawuanjohnson-NFL-FA-0,True,,3126021,32632,,Jawuan Johnson,,25,71,
,,nfl,,5238,,austinramesh,4,['RB'],1011,0,,,Ramesh,255,,Active,,,FB,745908,13076,Austin,Wisconsin,Northland Pines,ramesh,,2510a6c1-aabd-4d23-ae14-166c19f898e7,,20210,,1995-01-31,1527812401401,,austin,#austinramesh-NFL-FA-0,True,,3053124,31319,,Austin Ramesh,,26,73,
,,nfl,,5601,,jamiyuspittman,4,['DL'],9999999,65,,,Pittman,307,,Inactive,,,DT,,12756,Jamiyus,Central Florida,Colquitt County,pittman,00-0034454,456fb5aa-5ecd-4cf4-819a-a7708ed8f0e3,,20321,,1994-10-23,1569292236267,,jamiyus,#jamiyuspittman-NFL-FA-65,False,,3128455,31542,,Jamiyus Pittman,,27,74,
,,nfl,,3711,,quinshaddavis,0,['WR'],9999999,1,,,Davis,210,,Inactive,,,WR,691601,11206,Quinshad,North Carolina,,davis,,,,18517,,1994-05-24,,,quinshad,#quinshaddavis-NFL-FA-1,False,,2970000,29774,,Quinshad Davis,,24,"6'3""",
,,nfl,Questionable,1368,,odayaboushi,9,"['OL', 'OG']",9999999,76,,,Aboushi,308,,Active,,,G,,8730,Oday,Virginia,Xaverian (NY),aboushi,00-0030083,d46e3db5-f89f-4211-b8a7-baeb1a35df46,,14890,509403,1991-06-05,1634101805089,,oday,#odayaboushi-NFL-FA-76,True,,15972,26764,,Oday Aboushi,,30,77,
,,nfl,,1169,7406,robertgriffin,10,['QB'],484,3,,,Griffin,213,,Inactive,,,QB,450794,8023,Robert,Baylor,Copperas Cove (TX),griffin, 00-0029665,8dfb370d-460c-4bfc-9d62-888687248783,,14257,,1990-02-12,1628355647147,,robert,#robertgriffin-NFL-FA-3,True,,14875,25712,,Robert Griffin,,31,74,
,,nfl,,8682,,duplicateplayer,,,,,,,Player,,,,,,,,,Duplicate,,,player,,,,,,,,{'name': 'Levi Lewis'},duplicate,#duplicateplayer-NFL-FA,False,,,,,Duplicate Player,,,,
,,nfl,,3460,,rossmartin,6,['K'],9999999,7,,,Martin,180,,Active,,,K,691494,11457,Ross,Duke,Walsh Jesuit (OH),martin,,118c6c2c-1001-4524-851d-53db1f735d3c,,18224,,1993-07-03,1535493930353,,ross,#rossmartin-NFL-FA-7,True,,2969886,29793,,Ross Martin,,28,70,
,,nfl,Questionable,647,3291,richieincognito,17,"['OL', 'OG']",9999999,64,,,Incognito,322,,Active,,,G,,4532,Richie,Nebraska,Mountain Ridge (AZ),incognito,00-0023516,58b30f9c-384f-4e36-9e79-d4442ce8bb31,,11664,158781,1983-07-05,1637037914460,,richie,#richieincognito-NFL-FA-64,True,,8495,7257,,Richie Incognito,,38,76,
,,nfl,,1233,7533,bobbywagner,10,['LB'],132,45,,LAR,Wagner,241,,Active,,1,LB,,8208,Bobby,Utah State,Colony (CA),wagner,00-0029255,706bc0ab-7200-47e9-9b09-726110eb83dc,,14534,466010,1990-06-27,1648758313462,,bobby,#bobbywagner-NFL-LAR-45,True,LILB,14979,25757,,Bobby Wagner,,31,72,
,,nfl,,2113,,patodonnell,8,['P'],9999999,16,,GB,O'Donnell,220,,Active,,,P,,9769,Pat,Miami (FL),Palm Beach Central (FL),odonnell,00-0031079,ccb2f18f-1454-4ec4-a9ae-2d7f5c20f86f,,16438,511734,1991-02-22,1552958714162,,pat,#patodonnell-NFL-GB-16,True,,16863,27719,,Pat O'Donnell,,31,76,
,,nfl,,6659,,craigreynolds,3,['RB'],9999999,46,,DET,Reynolds,225,,Active,,3,RB,1167356,13960,Craig,Kutztown,Abington (PA),reynolds, 00-0035567,0deb1dc9-0945-470d-8352-220d26d03d7d,,21564,1167356,1996-06-15,1641847239590,,craig,#craigreynolds-NFL-DET-46,True,RB,4421446,32596,,Craig Reynolds,,25,71,
,,nfl,,3276,,devondrecampbell,6,['LB'],174,59,,GB,Campbell,232,,Active,,1,LB,,10935,De'Vondre,Minnesota,Cypress Lake (FL),campbell,00-0032401,25a643a9-3b59-4739-8430-2713a818fb69,,18037,728234,1993-07-01,1647314116182,,devondre,#devondrecampbell-NFL-GB-59,True,RILB,3040180,29349,,De'Vondre Campbell,,28,75,
,,nfl,,7141,,sterlinghofrichter,2,['P'],9999999,6,,TB,Hofrichter,196,,Active,,,P,,14653,Sterling,Syracuse,Armwood (FL),hofrichter,,aecf0860-27aa-49ac-b133-69fe2c4c63e1,,22144,883706,1996-12-05,1636676451620,,sterling,#sterlinghofrichter-NFL-TB-6,True,,3916449,32898,,Sterling Hofrichter,,25,70,
,,nfl,Questionable,2493,,dariusphilon,7,['DL'],9999999,96,,,Philon,286,,Active,,,DT,693831,10330,Darius,Arkansas,Vigor (AL),philon,00-0032116,61b04d13-ebdb-49eb-9f5a-ea85355d6360,,16952,693831,1994-01-22,1647351023018,,darius,#dariusphilon-NFL-FA-96,True,,2980071,28580,,Darius Philon,,28,73,
,,nfl,,6327,,jameymosley,3,['LB'],9999999,49,,,Mosley,248,,Active,,,OLB,,14226,Jamey,Alabama,Theodore,mosley, 00-0035506,d01f2455-60cc-486f-b8c4-9716f9e85b1b,,21233,,1996-03-28,1570591506017,,jamey,#jameymosley-NFL-FA-49,True,,3126363,32529,,Jamey Mosley,,25,77,
,,nfl,,4019,8343,jasongarrett,0,,9999999,0,,,Garrett,,,Inactive,,,,,,Jason,,,garrett,,,,18859,,,1578266433857,,jason,#jasongarrett-NFL-FA-0,False,,,,,Jason Garrett,,,,
,,nfl,,6440,,jordanthompson,3,['DL'],9999999,76,,,Thompson,292,,Active,,,DT,,14098,Jordan,Northwestern,La Salle,thompson,,724382b2-3c59-491d-a1e1-bc576fe277bf,,21351,,1997-01-10,1564269905207,,jordan,#jordanthompson-NFL-FA-76,True,,3915989,32300,,Jordan Thompson,,25,75,
,,nfl,,6786,,ceedeelamb,2,['WR'],17,88,,DAL,Lamb,189,,Active,,1,WR,,14411,CeeDee,Oklahoma,Foster (TX),lamb,,a72ea15b-5199-4101-a300-846e1c655add,,21679,1062020,1999-04-08,1653699918646,,ceedee,#ceedeelamb-NFL-DAL-88,True,LWR,4241389,32687,,CeeDee Lamb,,23,74,
,,nfl,,130,,ericweems,13,['WR'],9999999,14,,,Weems,195,,Inactive,,,WR,232451,5954,Eric,Bethune-Cookman,Seavreeze (FL),weems,,1a5a14e3-0299-4926-b232-a0a109a5f5db,,3601,,1985-07-04,1520622300991,,eric,#ericweems-NFL-FA-14,False,,10770,8609,,Eric Weems,,35,"5'9""",
,,nfl,,585,6330,austinhoward,12,['OL'],9999999,0,,,Howard,330,,Inactive,,,T,,6955,Austin,Northern Iowa,Central (IA),howard,00-0027297,2fc398c0-2e7c-47ad-bf3f-803c2dcf11ce,,11319,,1987-03-22,1545423916603,,austin,#austinhoward-NFL-FA-0,False,,13585,24570,,Austin Howard,,34,79,
,,nfl,,4243,12336,malachidupre,5,['WR'],9999999,8,,,Dupre,195,,Inactive,,,WR,822012,11854,Malachi,Louisiana State,John Curtis Christian (LA),dupre,00-0033305,e0a27785-ab78-4d51-8a8e-8fb9896956fd,,19089,,1995-10-12,1564341612771,,malachi,#malachidupre-NFL-FA-8,False,,3115366,30360,,Malachi Dupre,,26,74,
,,nfl,,7848,,scooterharrington,1,['TE'],,0,,,Harrington,250,,Active,,,TE,,15722,Scooter,Stanford,Greenwich (CT),harrington,,ba7bb51e-eb93-457e-91b1-5e44fc352206,,,923766,1997-09-23,1630472755798,,scooter,#scooterharrington-NFL-FA-0,True,,,,,Scooter Harrington,,24,77,
,,nfl,,83,4901,timhightower,12,['RB'],9999999,22,,,Hightower,220,,Inactive,,,RB,262666,5785,Tim,Richmond,Episcopal (VA),hightower,00-0026289,c1ffd69d-92d7-4e12-8fd3-db9977d6dcf4,,2262,,1986-05-23,1528822201316,,tim,#timhightower-NFL-FA-22,False,,11383,8926,,Tim Hightower,,34,"6'0""",
,,nfl,,7132,,jakehanson,2,['OL'],9999999,67,,GB,Hanson,296,,Active,,2,C,,14666,Jake,Oregon,Eureka (CA),hanson,,4d224244-dbb8-49db-b8d9-8bb974cea82e,,21942,880016,1997-04-29,1650332751643,,jake,#jakehanson-NFL-GB-67,True,C,3915139,32878,,Jake Hanson,,25,76,
,,nfl,,4518,,emanuelbyrd,5,['TE'],9999999,86,,,Byrd,236,,Inactive,,,TE,868036,12333,Emanuel,Marshall,Albany (GA),byrd,00-0033514,f14bbebf-5021-4813-8daf-7c8db6542aac,,19390,,1994-12-09,1534541106897,,emanuel,#emanuelbyrd-NFL-FA-86,False,,3931761,30702,,Emanuel Byrd,,27,75,
,,nfl,,5942,,austinbryant,3,['DL'],9999999,2,,DET,Bryant,260,,Active,,,LB,,13843,Austin,Clemson,Thomas County Central (GA),bryant, 00-0035531,5314292d-aac5-4fe1-be7e-8f2ddf2d45a8,,21048,867753,1996-11-12,1641862829483,,austin,#austinbryant-NFL-DET-2,True,,3728253,31949,,Austin Bryant,,25,77,
,,nfl,,5571,,jeromyirwin,4,['OL'],9999999,0,,,Irwin,300,,Active,,,OT,,,Jeromy,Colorado,Cypress Fairbanks,irwin,,c3251cfd-0b08-4833-811f-7ce6a4b9acef,,20333,,1993-07-09,,,jeromy,#jeromyirwin-NFL-FA-0,True,,2979620,31516,,Jeromy Irwin,,28,78,
,,nfl,,2218,,keithlewis,1,['DB'],9999999,42,,,Lewis,190,,Inactive,,,CB,,10017,Keith,Virginia-Lynchburg,,lewis,,f6479d40-7c0d-4100-930d-6c53c3e0b83b,,16600,,1990-07-25,,,keith,#keithlewis-NFL-FA-42,False,,17199,28039,,Keith Lewis,,28,"6'1""",
,,nfl,,1613,,othafoster,9,['DB'],9999999,42,,,Foster,199,,Active,,,SS,,11742,Otha,West Alabama,Varnado (LA),foster,,347b180f-0093-43a0-8f5b-3643b472abb8,,15295,,1988-09-27,,,otha,#othafoster-NFL-FA-42,True,,16258,27172,,Otha Foster,,33,71,
,,nfl,,5458,,duvontalampkin,4,['DL'],9999999,97,,,Lampkin,335,,Active,,,DT,,12573,Du'Vonta,Oklahoma,Cypress Falls,lampkin,00-0034873,a548290f-bfaf-48b0-aa8d-4f8c71a1ff80,,20244,,1997-01-07,,,duvonta,#duvontalampkin-NFL-FA-97,True,,3929841,31248,,Du'Vonta Lampkin,,25,76,
,,nfl,,1865,,jeremybutler,6,['WR'],9999999,17,,,Butler,213,,Inactive,,,WR,607462,9736,Jeremy,Tennessee-Martin,Booker (FL),butler,00-0030691,c273a0f0-d4e7-47f6-82b2-00050ade8b16,,16080,,1991-04-22,,,jeremy,#jeremybutler-NFL-FA-17,False,,17122,27976,,Jeremy Butler,,29,"6'2""",
,,nfl,,8661,,matthankins,0,['DB'],9999999,43,,ATL,Hankins,185,,Active,,,CB,,16492,Matt,Iowa,Marcus (TX),hankins,,b4fe6800-cc7e-11ec-8d55-87af3a9174bd,,,1059207,1999-02-02,,,matt,#matthankins-NFL-ATL-43,True,,,,,Matt Hankins,,23,73,
,,nfl,,7122,,broderickwashington,2,['DL'],9999999,96,,BAL,Washington,305,,Active,,2,DT,,14720,Broderick,Texas Tech,Longview (TX),washington,,6f695364-f31f-420d-8baa-434539e2b12d,,21886,882962,1996-12-04,1608484242366,,broderick,#broderickwashington-NFL-BAL-96,True,DT,3915837,32840,,Broderick Washington,,25,74,
,,nfl,,3258,11329,nickvannett,6,['TE'],9999999,81,,NO,Vannett,261,,Active,,3,TE,606488,10949,Nick,Ohio State,Central (OH),vannett,00-0032394,c731aa8a-778b-4ccd-a19f-517eb66f47b7,,18019,606488,1993-03-06,1642461056381,{'injury_override_regular_2020_5': 'COV'},nick,#nickvannett-NFL-NO-81,True,LTE,2576399,29328,,Nick Vannett,,29,78,
,,nfl,,4223,,rudyford,5,['DB'],9999999,5,,JAX,Ford,204,,Active,,2,DB,746881,11989,Rudy,Auburn,New Hope (AL),ford,00-0033792,b12174ec-fea9-4e05-b54f-c00e10920245,,19069,746881,1994-11-01,1643754913332,,rudy,#rudyford-NFL-JAX-5,True,NB,3051901,30321,,Rudy Ford,,27,72,
,,nfl,,6895,,quintezcephus,2,['WR'],316,87,,DET,Cephus,208,,Active,,2,WR,,14466,Quintez,Wisconsin,Stratford Academy (GA),cephus,,3bd012f5-1fdf-4ed7-b660-5013122df93f,,21729,924362,1998-04-01,1651873810568,{'injury_override_regular_2021_17': 'IR'},quintez,#quintezcephus-NFL-DET-87,True,LWR,4035793,32836,,Quintez Cephus,,24,73,
,,nfl,,69,,santanamoss,14,['WR'],9999999,89,,,Moss,200,,Inactive,,,WR,,,Santana,Miami,,moss,,8cef3644-bd81-4645-b5d0-0a15ea8d6548,,1944,,1979-06-01,,,santana,#santanamoss-NFL-FA-89,False,,2564,,,Santana Moss,,38,"5'10""",
,,nfl,,8202,,michaelwoods,0,['WR'],9999999,12,,CLE,Woods,204,,Active,,,WR,,,Michael,Oklahoma,Magnolia (TX),woods,,70c462de-b1b5-4c07-8ba2-eb33f3075893,,,1106846,2000-03-19,1651351518250,{'source_id': '7f18f500-9de1-484d-8f48-11d2f1d09742'},michael,#michaelwoods-NFL-CLE-12,True,,,,,Michael Woods,,22,73,
,,nfl,,3267,11428,parkerehinger,6,"['OL', 'OG']",9999999,0,,,Ehinger,310,,Active,,,G,,11028,Parker,Cincinnati,Rockford (MI),ehinger,00-0032771,c9e9ca73-6605-42cb-ab44-2230dcea187a,,18028,606537,1992-12-30,1622930749848,,parker,#parkerehinger-NFL-FA-0,True,,2576569,29339,,Parker Ehinger,,29,78,
,,nfl,,6826,,colekmet,2,['TE'],124,85,,CHI,Kmet,260,,Active,,1,TE,,14436,Cole,Notre Dame,St. Viator (IL),kmet,,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,,21772,1066765,1999-03-10,1652106046082,,cole,#colekmet-NFL-CHI-85,True,LTE,4258595,32713,,Cole Kmet,,23,78,
,,nfl,,6066,,joeyalfieri,3,['LB'],1519,50,,,Alfieri,226,,Active,,,OLB,,14020,Joey,Stanford,Jesuit (OR),alfieri, 00-0035381,6f896917-eb15-41ad-9e0f-18ca8e8969b4,,20735,,1996-03-06,1596309610239,,joey,#joeyalfieri-NFL-FA-50,True,,3117242,32401,,Joey Alfieri,,25,74,
,,nfl,,5063,,justinjones,4,['DL'],9999999,93,,CHI,Jones,309,,Active,,1,DT,,12785,Justin,North Carolina State,South Cobb (GA),jones,00-0034677,c82a3f67-90b7-4cc8-ac3b-e6cf469cc541,,19881,832421,1996-08-28,1647629425109,,justin,#justinjones-NFL-CHI-93,True,DT,3116746,31054,,Justin Jones,,25,75,
,,nfl,,8739,,keirthomas,0,['DL'],9999999,97,,LAR,Thomas,272,,Active,,,DE,,16416,Keir,Florida State,Miami Central (FL),thomas,,60ffacb0-d209-11ec-ab20-b37737d70cc4,,,910413,,,,keir,#keirthomas-NFL-LAR-97,True,,,,,Keir Thomas,,,74,
,,nfl,,2124,,jacobmaxwell,1,['TE'],9999999,87,,,Maxwell,240,,Inactive,,,TE,,9927,Jacob,Louisiana-Lafayette,,maxwell,,683b4512-b3f8-474a-95e0-e9273aa69c22,,16460,,1991-01-04,,,jacob,#jacobmaxwell-NFL-FA-87,False,,17207,28003,,Jacob Maxwell,,26,"6'4""",
,,nfl,,5213,,garretdooley,4,['LB'],9999999,58,,,Dooley,240,,Active,,,OLB,,12796,Garret,Wisconsin,Rochester,dooley,00-0034210,80990455-df2a-4d7a-92a2-7828f4f9c777,,20163,,1994-12-01,1546293347582,,garret,#garretdooley-NFL-FA-58,True,,3045261,31230,,Garret Dooley,,27,74,
,,nfl,,1858,,dextermcdougle,8,['DB'],9999999,0,,,McDougle,195,,Inactive,,,CB,,9690,Dexter,Maryland,Stafford (VA),mcdougle,00-0031414,ebfdad99-5262-4d16-9024-85583947d544,,16068,,1991-04-08,1541460329217,,dexter,#dextermcdougle-NFL-FA-0,False,,16805,27608,,Dexter McDougle,,30,70,
,,nfl,,5927,14121,terrymclaurin,3,['WR'],40,17,,WAS,McLaurin,210,,Active,,1,WR,836116,13536,Terry,Ohio State,Indianapolis Cathedral (IN),mclaurin, 00-0035659,7e8c4641-2beb-4213-ba22-69fe0307005f,,20873,836116,1995-09-15,1653455124827,,terry,#terrymclaurin-NFL-WAS-17,True,LWR,3121422,31908,,Terry McLaurin,,26,72,
,,nfl,,344,5440,julianedelman,13,['WR'],92,0,,,Edelman,200,,Injured Reserve,,,WR,334733,6141,Julian,Kent State,Woodside (CA),edelman,00-0027150,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,,8355,,1986-05-22,1621617329758,{'injury_override_regular_2020_8': 'IR'},julian,#julianedelman-NFL-FA-0,True,,12649,9496,,Julian Edelman,,35,70,
,,nfl,,5480,,cjreavis,4,['DB'],1476,39,,,Reavis,198,,Inactive,,,CB,,13044,C.J.,Marshall,Thomas Dale (VA),reavis,00-0034526,bc41be9e-edb3-4582-b2eb-c7177dd6d979,,20461,,1995-11-27,1597362035556,,cj,#cjreavis-NFL-FA-39,False,,3124080,31273,,C.J. Reavis,,26,72,
